1.869087E-01,1.820837E+02,1.787412E+01,1.851320E+00,1.145786E+00,1.371052E+00,-9.069485E-01,2.539277E+00,3.761900E-01,-1.359089E-01,-7.466580E-02,2.747146E+00,1.548710E-02,5.586700E-03,7.276780E-02,6.734800E-02,6.705520E-02
1.919044E-01,1.869504E+02,1.794893E+01,1.845433E+00,1.144956E+00,1.368185E+00,-9.044000E-01,2.528120E+00,3.713072E-01,-1.339291E-01,-7.822870E-02,2.747591E+00,1.526050E-02,5.766400E-03,7.193370E-02,6.660270E-02,6.630020E-02
1.969623E-01,1.918777E+02,1.802360E+01,1.839529E+00,1.144067E+00,1.365412E+00,-9.017701E-01,2.517171E+00,3.666000E-01,-1.319888E-01,-8.194750E-02,2.748472E+00,1.505220E-02,5.949500E-03,7.113160E-02,6.588000E-02,6.558050E-02
2.020822E-01,1.968655E+02,1.809819E+01,1.833612E+00,1.143127E+00,1.362715E+00,-8.990547E-01,2.506393E+00,3.621948E-01,-1.300920E-01,-8.575870E-02,2.749782E+00,1.485990E-02,6.136600E-03,7.035950E-02,6.517940E-02,6.487670E-02
2.072640E-01,2.019135E+02,1.817274E+01,1.827673E+00,1.142144E+00,1.360051E+00,-8.962434E-01,2.495795E+00,3.582579E-01,-1.282583E-01,-8.971490E-02,2.751555E+00,1.468020E-02,6.328100E-03,6.962200E-02,6.450050E-02,6.419630E-02
2.125074E-01,2.070215E+02,1.824730E+01,1.821711E+00,1.141120E+00,1.357422E+00,-8.933337E-01,2.485386E+00,3.548941E-01,-1.265121E-01,-9.395350E-02,2.753677E+00,1.451270E-02,6.524300E-03,6.891580E-02,6.384130E-02,6.354220E-02
2.178123E-01,2.121894E+02,1.832187E+01,1.815699E+00,1.140046E+00,1.354845E+00,-8.903287E-01,2.475180E+00,3.521794E-01,-1.248952E-01,-9.848770E-02,2.755858E+00,1.434620E-02,6.725600E-03,6.823290E-02,6.320040E-02,6.291260E-02
2.231784E-01,2.174170E+02,1.839642E+01,1.809639E+00,1.138903E+00,1.352314E+00,-8.872356E-01,2.465136E+00,3.501032E-01,-1.233952E-01,-1.031874E-01,2.757838E+00,1.417710E-02,6.931900E-03,6.757320E-02,6.257780E-02,6.230050E-02
2.286056E-01,2.227041E+02,1.847094E+01,1.803568E+00,1.137674E+00,1.349805E+00,-8.840464E-01,2.455200E+00,3.485809E-01,-1.220270E-01,-1.079453E-01,2.759637E+00,1.401030E-02,7.143300E-03,6.692070E-02,6.197190E-02,6.169110E-02
2.340936E-01,2.280504E+02,1.854542E+01,1.797505E+00,1.136353E+00,1.347242E+00,-8.807542E-01,2.445320E+00,3.475345E-01,-1.207804E-01,-1.127187E-01,2.761511E+00,1.385750E-02,7.359600E-03,6.628110E-02,6.138010E-02,6.110190E-02
2.396422E-01,2.334558E+02,1.861994E+01,1.791459E+00,1.134930E+00,1.344533E+00,-8.773617E-01,2.435488E+00,3.469236E-01,-1.196930E-01,-1.175491E-01,2.763746E+00,1.371300E-02,7.581100E-03,6.565380E-02,6.080030E-02,6.052550E-02
2.452513E-01,2.389201E+02,1.869447E+01,1.785431E+00,1.133394E+00,1.341632E+00,-8.738749E-01,2.425696E+00,3.465987E-01,-1.187517E-01,-1.224213E-01,2.766215E+00,1.356860E-02,7.807800E-03,6.503560E-02,6.023030E-02,5.996010E-02
2.509206E-01,2.444430E+02,1.876901E+01,1.779404E+00,1.131736E+00,1.338527E+00,-8.702864E-01,2.415906E+00,3.462575E-01,-1.179738E-01,-1.273099E-01,2.768624E+00,1.342510E-02,8.040200E-03,6.442710E-02,5.966910E-02,5.940990E-02
2.566498E-01,2.500244E+02,1.884354E+01,1.773360E+00,1.129955E+00,1.335265E+00,-8.665919E-01,2.406035E+00,3.458218E-01,-1.173265E-01,-1.322701E-01,2.770910E+00,1.327980E-02,8.278700E-03,6.382570E-02,5.911770E-02,5.886420E-02
2.624389E-01,2.556640E+02,1.891802E+01,1.767284E+00,1.128049E+00,1.331914E+00,-8.627847E-01,2.396094E+00,3.454040E-01,-1.167941E-01,-1.374003E-01,2.773099E+00,1.313580E-02,8.523400E-03,6.323240E-02,5.857490E-02,5.832010E-02
2.682876E-01,2.613617E+02,1.899246E+01,1.761173E+00,1.126015E+00,1.328535E+00,-8.588600E-01,2.386060E+00,3.451582E-01,-1.163186E-01,-1.427491E-01,2.775240E+00,1.299130E-02,8.774700E-03,6.265910E-02,5.803960E-02,5.777890E-02
2.741956E-01,2.671172E+02,1.906682E+01,1.755034E+00,1.123837E+00,1.325202E+00,-8.548171E-01,2.375949E+00,3.451619E-01,-1.158906E-01,-1.483370E-01,2.777236E+00,1.284940E-02,9.032500E-03,6.209850E-02,5.751130E-02,5.724080E-02
2.801627E-01,2.729303E+02,1.914110E+01,1.748853E+00,1.121502E+00,1.321969E+00,-8.506512E-01,2.365731E+00,3.454143E-01,-1.154899E-01,-1.540962E-01,2.779086E+00,1.271070E-02,9.296900E-03,6.154170E-02,5.699160E-02,5.670250E-02
2.861887E-01,2.788007E+02,1.921533E+01,1.742636E+00,1.119010E+00,1.318834E+00,-8.463645E-01,2.355402E+00,3.459318E-01,-1.151618E-01,-1.599010E-01,2.780728E+00,1.257870E-02,9.567900E-03,6.097920E-02,5.647980E-02,5.616230E-02
2.922734E-01,2.847283E+02,1.928952E+01,1.736354E+00,1.116382E+00,1.315727E+00,-8.419506E-01,2.344958E+00,3.467411E-01,-1.148853E-01,-1.655917E-01,2.782350E+00,1.245440E-02,9.845700E-03,6.041790E-02,5.597360E-02,5.562620E-02
